2010,大劫难,166
2010,虹猫蓝兔火凤凰,150
2010,生死逃亡,148
2010,日照重庆,130
2010,异空危情,120
2010,感染列岛,88
2010,精舞门2,80
2010,西游新传,72
2010,老虎都要嫁,60
2010,北纬31度录像带,60
2013,西游·降魔篇,124625
2013,钢铁侠3,75320
2013,致我们终将逝去的青春,71758
2013,中国合伙人,53761
2013,北京遇上西雅图,51909
2013,小时代,48349
2013,超人：钢铁之躯,39393
2013,疯狂原始人,39393
2013,007：大破天幕杀机,37595
2013,星际迷航：暗黑无界,35342
2013,霍比特人1：意外旅程,31536
2013,天机·富春山居图,29982
2013,一代宗师,28780
2013,不二神探,28375
2013,厨子戏子痞子,27237
2013,虎胆龙威5,20093
2013,101次求婚,19990
2013,分手合约,19249
2013,云图,17008
2013,盲探,20924
2013,魔境仙踪,16406
2013,快乐到家,15352
2013,毒战,14679
2013,遗落战境,14817
2013,喜羊羊与灰太狼之喜气羊羊过蛇年,12491
2013,生化危机5：惩罚,11040
2013,侠探杰克,9706
2013,重返地球,21449
2013,逆世界,7371
2013,笑功震武林,7014
2013,洛克王国2圣龙的心愿,6943
2013,悲惨世界,6299
2013,忠烈杨家将,6169
2013,天台爱情,11977
2013,百星酒店,5526
2013,潜艇总动员3:彩虹宝藏,5718
2013,巨人捕手杰克,5407
2013,致命黑兰,5016
2013,劫案迷云,4422
2013,巴啦啦小魔仙,5173
2013,辛巴达历险记2013,3885
2013,开心超人,3540
2013,赛尔号大电影3之战神联盟,7629
2013,在一起,3288
2013,特警判官,3004
2013,太极侠,2748
2013,越来越好之村晚,3001
2013,枕边有张脸,2351
2013,同谋,2252
2013,圣诞玫瑰,2344
2013,电梯惊魂,2219
2013,夺宝联盟,2223
2013,魁拔之大战元泱界,2520
2013,被解救的姜戈,1784
2013,孤岛惊魂2,1671
2013,201314,1324
2013,爱神,1209
2013,赤警威龙,1278
2013,叶问：终极一战,1111
2013,女蛹,1189
2013,萨米大冒险2,1249
2013,杀戒,946
2013,绿林大冒险,916
2013,逆光飞翔,887
2013,临终囧事,779
2013,暗恋99天,703
2013,波鲁鲁冰雪大冒险,1219
2013,愤怒的小孩,844
2013,金太狼的幸福生活,560
